Id,Generation [z],color
3674,73,#00FFFF
3675,73,#AAAAAA
3676,73,#FF00FF
3677,73,#FF0000
3678,73,#FF00FF
3679,73,#AAAAAA
3680,73,#FF0000
3681,73,#FF00FF
3682,73,#FF00FF
3683,73,#FF00FF
3684,73,#000000
3685,73,#FF00FF
3686,73,#FF00FF
3687,73,#0000FF
3688,73,#FF0000
3689,73,#AAAAAA
3690,73,#FF0000
3691,73,#FF00FF
3692,73,#00FF00
3693,73,#00FFFF
3694,73,#FF0000
3695,73,#FF00FF
3696,73,#0000FF
3697,73,#FF0000
3698,73,#00FFFF
3699,73,#FF00FF
3700,74,#FF00FF
3701,74,#0000FF
3702,74,#00FFFF
3703,74,#AAAAAA
3704,74,#00FFFF
3705,74,#0000FF
3706,74,#FFFF00
3707,74,#AAAAAA
3708,74,#00FFFF
3709,74,#FF00FF
3710,74,#FF0000
3711,74,#FF0000
3712,74,#FF00FF
3713,74,#FF0000
3714,74,#FF0000
3715,74,#00FFFF
3716,74,#AAAAAA
3717,74,#00FF00
3718,74,#00FFFF
3719,74,#FF0000
3720,74,#AAAAAA
3721,74,#AAAAAA
3722,74,#000000
3723,74,#00FF00
3724,74,#FF00FF
3725,74,#FF0000
3726,74,#FF00FF
3727,74,#AAAAAA
3728,74,#FF00FF
3729,74,#FFFF00
3730,74,#FF00FF
3731,74,#FF00FF
3732,74,#AAAAAA
3733,74,#FF00FF
3734,74,#FF00FF
3735,74,#FF0000
3736,74,#0000FF
3737,74,#AAAAAA
3738,74,#AAAAAA
3739,74,#FF00FF
3740,74,#FF00FF
3741,74,#0000FF
3742,74,#00FF00
3743,74,#000000
3744,74,#00FFFF
3745,74,#FF00FF
3746,74,#FF00FF
3747,74,#00FFFF
3748,74,#000000
3749,74,#FFFF00
3750,75,#AAAAAA
3751,75,#FF0000
3752,75,#FF00FF
3753,75,#FF00FF
3754,75,#AAAAAA
3755,75,#FF0000
3756,75,#FF0000
3757,75,#00FFFF
3758,75,#000000
3759,75,#FF0000
3760,75,#FFFF00
3761,75,#AAAAAA
3762,75,#FF00FF
3763,75,#AAAAAA
3764,75,#0000FF
3765,75,#AAAAAA
3766,75,#AAAAAA
3767,75,#AAAAAA
3768,75,#AAAAAA
3769,75,#FF0000
3770,75,#AAAAAA
3771,75,#AAAAAA
3772,75,#00FF00
3773,75,#FFFF00
3774,75,#000000
3775,75,#AAAAAA
3776,75,#0000FF
3777,75,#FF00FF
3778,75,#AAAAAA
3779,75,#000000
3780,75,#00FF00
3781,75,#FF00FF
3782,75,#0000FF
3783,75,#FF0000
3784,75,#0000FF
3785,75,#AAAAAA
3786,75,#FF0000
3787,75,#FF00FF
3788,75,#FF00FF
3789,75,#FF00FF
3790,75,#00FFFF
3791,75,#0000FF
3792,75,#FFFF00
3793,75,#00FF00
3794,75,#000000
3795,75,#00FFFF
3796,75,#00FFFF
3797,75,#FF00FF
3798,75,#00FFFF
3799,75,#00FF00
3800,76,#FF00FF
3801,76,#FF0000
3802,76,#AAAAAA
3803,76,#AAAAAA
3804,76,#AAAAAA
3805,76,#00FFFF
3806,76,#00FFFF
3807,76,#FFFF00
3808,76,#FF00FF
3809,76,#AAAAAA
3810,76,#00FFFF
3811,76,#0000FF
3812,76,#AAAAAA
3813,76,#0000FF
3814,76,#FF00FF
3815,76,#00FFFF
3816,76,#AAAAAA
3817,76,#000000
3818,76,#AAAAAA
3819,76,#FF0000
3820,76,#AAAAAA
3821,76,#AAAAAA
3822,76,#0000FF
3823,76,#FF00FF
3824,76,#0000FF
3825,76,#FF0000
3826,76,#000000
3827,76,#00FF00
3828,76,#FF0000
3829,76,#AAAAAA
3830,76,#FFFF00
3831,76,#FF0000
3832,76,#FF00FF
3833,76,#FF0000
3834,76,#FFFF00
3835,76,#AAAAAA
3836,76,#FF0000
3837,76,#00FF00
3838,76,#FF0000
3839,76,#AAAAAA
3840,76,#FF00FF
3841,76,#0000FF
3842,76,#0000FF
3843,76,#0000FF
3844,76,#FF00FF
3845,76,#FFFF00
3846,76,#FF0000
3847,76,#FFFF00
3848,76,#AAAAAA
3849,76,#FFFF00
3850,77,#AAAAAA
3851,77,#AAAAAA
3852,77,#FF0000
3853,77,#000000
3854,77,#FF00FF
3855,77,#FF00FF
3856,77,#FF00FF
3857,77,#FFFF00
3858,77,#0000FF
3859,77,#FFFF00
3860,77,#FFFF00
3861,77,#FF0000
3862,77,#00FF00
3863,77,#FFFF00
3864,77,#AAAAAA
3865,77,#FF0000
3866,77,#FF00FF
3867,77,#00FF00
3868,77,#FF00FF
3869,77,#0000FF
3870,77,#0000FF
3871,77,#00FF00
3872,77,#AAAAAA
3873,77,#FF0000
3874,77,#AAAAAA
3875,77,#0000FF
3876,77,#00FFFF
3877,77,#FF00FF
3878,77,#FFFF00
3879,77,#0000FF
3880,77,#FF00FF
3881,77,#FF0000
3882,77,#FF00FF
3883,77,#FF00FF
3884,77,#FF00FF
3885,77,#AAAAAA
3886,77,#FFFF00
3887,77,#00FF00
3888,77,#AAAAAA
3889,77,#AAAAAA
3890,77,#FF00FF
3891,77,#AAAAAA
3892,77,#FF0000
3893,77,#FF0000
3894,77,#AAAAAA
3895,77,#FF00FF
3896,77,#FF00FF
3897,77,#FF00FF
3898,77,#FF0000
3899,77,#FF00FF
3900,78,#FF00FF
3901,78,#AAAAAA
3902,78,#FF00FF
3903,78,#00FFFF
3904,78,#AAAAAA
3905,78,#0000FF
3906,78,#0000FF
3907,78,#00FFFF
3908,78,#00FF00
3909,78,#FF0000
3910,78,#FF0000
3911,78,#00FF00
3912,78,#FF0000
3913,78,#00FFFF
3914,78,#FFFF00
3915,78,#AAAAAA
3916,78,#FF00FF
3917,78,#AAAAAA
3918,78,#0000FF
3919,78,#FF00FF
3920,78,#00FF00
3921,78,#0000FF
3922,78,#AAAAAA
3923,78,#FF00FF
3924,78,#FF0000
3925,78,#FF00FF
3926,78,#FF00FF
3927,78,#FFFF00
3928,78,#FFFF00
3929,78,#FF0000
3930,78,#0000FF
3931,78,#AAAAAA
3932,78,#00FFFF
3933,78,#FF00FF
3934,78,#FF00FF
3935,78,#FF00FF
3936,78,#FF0000
3937,78,#FF0000
3938,78,#AAAAAA
3939,78,#AAAAAA
3940,78,#FF00FF
3941,78,#000000
3942,78,#AAAAAA
3943,78,#000000
3944,78,#FFFF00
3945,78,#0000FF
3946,78,#FF00FF
3947,78,#FF0000
3948,78,#FF0000
3949,78,#FFFF00
3950,79,#00FFFF
3951,79,#00FF00
3952,79,#AAAAAA
3953,79,#FF0000
3954,79,#FF00FF
3955,79,#FF00FF
3956,79,#00FFFF
3957,79,#FFFF00
3958,79,#FF00FF
3959,79,#FF00FF
3960,79,#000000
3961,79,#000000
3962,79,#FF0000
3963,79,#FF00FF
3964,79,#FF00FF
3965,79,#AAAAAA
3966,79,#FFFF00
3967,79,#FFFF00
3968,79,#FFFF00
3969,79,#AAAAAA
3970,79,#00FFFF
3971,79,#AAAAAA
3972,79,#AAAAAA
3973,79,#00FF00
3974,79,#0000FF
3975,79,#FF00FF
3976,79,#FFFF00
3977,79,#00FFFF
3978,79,#AAAAAA
3979,79,#FF00FF
3980,79,#0000FF
3981,79,#FF00FF
3982,79,#00FF00
3983,79,#00FFFF
3984,79,#FFFF00
3985,79,#FF0000
3986,79,#FF00FF
3987,79,#FF0000
3988,79,#FF00FF
3989,79,#AAAAAA
3990,79,#AAAAAA
3991,79,#FF0000
3992,79,#FF0000
3993,79,#FF00FF
3994,79,#AAAAAA
3995,79,#FF0000
3996,79,#FF00FF
3997,79,#00FF00
3998,79,#00FFFF
3999,79,#00FFFF
4000,80,#FF00FF
4001,80,#0000FF
4002,80,#FF0000
4003,80,#00FF00
4004,80,#00FFFF
4005,80,#AAAAAA
4006,80,#0000FF
4007,80,#00FFFF
4008,80,#00FFFF
4009,80,#AAAAAA
4010,80,#00FF00
4011,80,#AAAAAA
4012,80,#AAAAAA
4013,80,#FF00FF
4014,80,#AAAAAA
4015,80,#0000FF
4016,80,#FF00FF
4017,80,#FF00FF
4018,80,#AAAAAA
4019,80,#FF0000
4020,80,#00FFFF
4021,80,#FF0000
4022,80,#000000
4023,80,#FFFF00
4024,80,#FF00FF
4025,80,#0000FF
4026,80,#0000FF
4027,80,#000000
4028,80,#FF0000
4029,80,#00FF00
4030,80,#FF0000
4031,80,#00FFFF
4032,80,#FFFF00
4033,80,#000000
4034,80,#FF00FF
4035,80,#FF0000
4036,80,#0000FF
4037,80,#AAAAAA
4038,80,#FF00FF
4039,80,#FF0000
4040,80,#0000FF
4041,80,#0000FF
4042,80,#00FFFF
4043,80,#AAAAAA
4044,80,#000000
4045,80,#00FFFF
4046,80,#00FFFF
4047,80,#FF0000
4048,80,#AAAAAA
4049,80,#FF0000
4050,81,#FF00FF
4051,81,#AAAAAA
4052,81,#FFFF00
4053,81,#000000
4054,81,#FF00FF
4055,81,#00FF00
4056,81,#0000FF
4057,81,#AAAAAA
4058,81,#FF00FF
4059,81,#AAAAAA
4060,81,#0000FF
4061,81,#00FFFF
4062,81,#FFFF00
4063,81,#FFFF00
4064,81,#AAAAAA
4065,81,#FF00FF
4066,81,#FF00FF
4067,81,#AAAAAA
4068,81,#FF00FF
4069,81,#FF00FF
4070,81,#FF00FF
4071,81,#0000FF
4072,81,#FF00FF
4073,81,#FF0000
4074,81,#00FF00
4075,81,#FF0000
4076,81,#FF00FF
4077,81,#AAAAAA
4078,81,#FF0000
4079,81,#FF0000
4080,81,#0000FF
4081,81,#FF0000
4082,81,#FF00FF
4083,81,#FF0000
4084,81,#FF00FF
4085,81,#0000FF
4086,81,#FF00FF
4087,81,#FF00FF
4088,81,#AAAAAA
4089,81,#FF0000
4090,81,#FF0000
4091,81,#AAAAAA
4092,81,#FF00FF
4093,81,#00FF00
4094,81,#FF00FF
4095,81,#AAAAAA
4096,81,#FF00FF
4097,81,#00FFFF
4098,81,#FF0000
4099,81,#FFFF00
4100,82,#000000
4101,82,#00FF00
4102,82,#FF0000
4103,82,#0000FF
4104,82,#0000FF
4105,82,#FF00FF
4106,82,#FF0000
4107,82,#00FF00
4108,82,#AAAAAA
4109,82,#AAAAAA
4110,82,#00FFFF
4111,82,#FFFF00
4112,82,#0000FF
4113,82,#AAAAAA
4114,82,#000000
4115,82,#00FFFF
4116,82,#00FF00
4117,82,#FF00FF
4118,82,#AAAAAA
4119,82,#AAAAAA
4120,82,#AAAAAA
4121,82,#AAAAAA
4122,82,#0000FF
4123,82,#FF00FF
4124,82,#000000
4125,82,#0000FF
4126,82,#AAAAAA
4127,82,#FF0000
4128,82,#FFFF00
4129,82,#FFFF00
4130,82,#FF00FF
4131,82,#AAAAAA
4132,82,#FF00FF
4133,82,#FF0000
4134,82,#0000FF
4135,82,#00FFFF
4136,82,#FF0000
4137,82,#FFFF00
4138,82,#FF00FF
4139,82,#FF00FF
4140,82,#000000
4141,82,#FF00FF
4142,82,#FF0000
4143,82,#FF00FF
4144,82,#FF00FF
4145,82,#AAAAAA
4146,82,#0000FF
4147,82,#0000FF
4148,82,#000000
4149,82,#AAAAAA
4150,83,#AAAAAA
4151,83,#FFFF00
4152,83,#AAAAAA
4153,83,#AAAAAA
4154,83,#FFFF00
4155,83,#000000
4156,83,#00FFFF
4157,83,#0000FF
4158,83,#AAAAAA
4159,83,#AAAAAA
4160,83,#FF00FF
4161,83,#FF0000
4162,83,#FF00FF
4163,83,#000000
4164,83,#FF00FF
4165,83,#AAAAAA
4166,83,#AAAAAA
4167,83,#FF00FF
4168,83,#FF0000
4169,83,#00FF00
4170,83,#FF0000
4171,83,#0000FF
4172,83,#0000FF
4173,83,#00FF00
4174,83,#FF0000
4175,83,#AAAAAA
4176,83,#00FF00
4177,83,#FFFF00
4178,83,#AAAAAA
4179,83,#00FFFF
4180,83,#FF00FF
4181,83,#0000FF
4182,83,#0000FF
4183,83,#FF00FF
4184,83,#FF0000
4185,83,#FF0000
4186,83,#FFFF00
4187,83,#FF00FF
4188,83,#FFFF00
4189,83,#00FF00
4190,83,#FF0000
4191,83,#AAAAAA
4192,83,#000000
4193,83,#AAAAAA
4194,83,#AAAAAA
4195,83,#FF00FF
4196,83,#00FFFF
4197,83,#AAAAAA
4198,83,#FF00FF
4199,83,#AAAAAA
4200,84,#AAAAAA
4201,84,#00FFFF
4202,84,#FF00FF
4203,84,#AAAAAA
4204,84,#0000FF
4205,84,#AAAAAA
4206,84,#AAAAAA
4207,84,#FF0000
4208,84,#AAAAAA
4209,84,#FF00FF
4210,84,#FF0000
4211,84,#AAAAAA
4212,84,#FF00FF
4213,84,#AAAAAA
4214,84,#00FFFF
4215,84,#AAAAAA
4216,84,#FF00FF
4217,84,#AAAAAA
4218,84,#FF00FF
4219,84,#FF0000
4220,84,#FF00FF
4221,84,#00FFFF
4222,84,#AAAAAA
4223,84,#00FF00
4224,84,#FF00FF
4225,84,#AAAAAA
4226,84,#000000
4227,84,#FF00FF
4228,84,#AAAAAA
4229,84,#FF0000
4230,84,#AAAAAA
4231,84,#AAAAAA
4232,84,#AAAAAA
4233,84,#0000FF
4234,84,#FF00FF
4235,84,#00FFFF
4236,84,#00FFFF
4237,84,#FF0000
4238,84,#FF00FF
4239,84,#AAAAAA
4240,84,#FFFF00
4241,84,#FFFF00
4242,84,#FF00FF
4243,84,#AAAAAA
4244,84,#00FF00
4245,84,#FFFF00
4246,84,#FF0000
4247,84,#AAAAAA
4248,84,#AAAAAA
4249,84,#FFFF00
4250,85,#FF0000
4251,85,#FF0000
4252,85,#00FFFF
4253,85,#FF0000
4254,85,#0000FF
4255,85,#000000
4256,85,#FF0000
4257,85,#AAAAAA
4258,85,#FF00FF
4259,85,#FF00FF
4260,85,#FF00FF
4261,85,#FFFF00
4262,85,#FF00FF
4263,85,#FFFF00
4264,85,#00FF00
4265,85,#FF0000
4266,85,#FF00FF
4267,85,#FFFF00
4268,85,#FFFF00
4269,85,#000000
4270,85,#FF00FF
4271,85,#AAAAAA
4272,85,#FF00FF
4273,85,#0000FF
4274,85,#0000FF
4275,85,#AAAAAA
4276,85,#AAAAAA
4277,85,#AAAAAA
4278,85,#FFFF00
4279,85,#FFFF00
4280,85,#AAAAAA
4281,85,#FF00FF
4282,85,#00FF00
4283,85,#FF00FF
4284,85,#00FFFF
4285,85,#FF00FF
4286,85,#0000FF
4287,85,#00FFFF
4288,85,#0000FF
4289,85,#FF0000
4290,85,#FF00FF
4291,85,#AAAAAA
4292,85,#FF0000
4293,85,#AAAAAA
4294,85,#FF0000
4295,85,#FFFF00
4296,85,#000000
4297,85,#000000
4298,85,#FF0000
4299,85,#AAAAAA
4300,86,#FF00FF
4301,86,#FF00FF
4302,86,#AAAAAA
4303,86,#FF0000
4304,86,#AAAAAA
4305,86,#00FF00
4306,86,#FF0000
4307,86,#00FFFF
4308,86,#00FF00
4309,86,#FF0000
4310,86,#00FFFF
4311,86,#FF00FF
4312,86,#0000FF
4313,86,#AAAAAA
4314,86,#FFFF00
4315,86,#0000FF
4316,86,#0000FF
4317,86,#0000FF
4318,86,#FFFF00
4319,86,#FFFF00
4320,86,#AAAAAA
4321,86,#AAAAAA
4322,86,#FF00FF
4323,86,#FF00FF
4324,86,#000000
4325,86,#0000FF
4326,86,#FF0000
4327,86,#0000FF
4328,86,#FFFF00
4329,86,#0000FF
4330,86,#AAAAAA
4331,86,#00FFFF
4332,86,#AAAAAA
4333,86,#000000
4334,86,#AAAAAA
4335,86,#0000FF
4336,86,#AAAAAA
4337,86,#FF00FF
4338,86,#FF00FF
4339,86,#FF00FF
4340,86,#000000
4341,86,#FF00FF
4342,86,#FF00FF
4343,86,#AAAAAA
4344,86,#FF0000
4345,86,#FF00FF
4346,86,#00FFFF
4347,86,#AAAAAA
4348,86,#FF0000
4349,86,#00FFFF
4350,87,#0000FF
4351,87,#FF00FF
4352,87,#FFFF00
4353,87,#FF00FF
4354,87,#FF00FF
4355,87,#0000FF
4356,87,#00FFFF
4357,87,#FF0000
4358,87,#AAAAAA
4359,87,#AAAAAA
4360,87,#AAAAAA
4361,87,#FF00FF
4362,87,#AAAAAA
4363,87,#00FFFF
4364,87,#AAAAAA
4365,87,#AAAAAA
4366,87,#FF0000
4367,87,#FF00FF
4368,87,#00FFFF
4369,87,#FF00FF
4370,87,#00FFFF
4371,87,#FF00FF
4372,87,#0000FF
4373,87,#AAAAAA
4374,87,#00FFFF
4375,87,#0000FF
4376,87,#FF0000
4377,87,#AAAAAA
4378,87,#FFFF00
4379,87,#FF0000
4380,87,#FF0000
4381,87,#FF0000
4382,87,#FF0000
4383,87,#AAAAAA
4384,87,#FF00FF
4385,87,#FF0000
4386,87,#FF00FF
4387,87,#FFFF00
4388,87,#FF00FF
4389,87,#FF0000
4390,87,#AAAAAA
4391,87,#AAAAAA
4392,87,#00FF00
4393,87,#00FFFF
4394,87,#AAAAAA
4395,87,#FFFF00
4396,87,#FFFF00
4397,87,#00FF00
4398,87,#FF00FF
4399,87,#FF0000
4400,88,#0000FF
4401,88,#00FFFF
4402,88,#0000FF
4403,88,#FFFF00
4404,88,#00FFFF
4405,88,#00FFFF
4406,88,#AAAAAA
4407,88,#FFFF00
4408,88,#000000
4409,88,#FF0000
4410,88,#0000FF
4411,88,#00FF00
4412,88,#FFFF00
4413,88,#00FF00
4414,88,#000000
4415,88,#FF00FF
4416,88,#AAAAAA
4417,88,#FF00FF
4418,88,#000000
4419,88,#AAAAAA
4420,88,#FF00FF
4421,88,#FFFF00
4422,88,#FF00FF
4423,88,#00FF00
4424,88,#FF00FF
4425,88,#FF0000
4426,88,#FF00FF
4427,88,#FF00FF
4428,88,#AAAAAA
4429,88,#AAAAAA
4430,88,#00FFFF
4431,88,#0000FF
4432,88,#FF00FF
4433,88,#0000FF
4434,88,#AAAAAA
4435,88,#FF00FF
4436,88,#AAAAAA
4437,88,#00FFFF
4438,88,#FF0000
4439,88,#AAAAAA
4440,88,#FFFF00
4441,88,#000000
4442,88,#FF0000
4443,88,#0000FF
4444,88,#AAAAAA
4445,88,#0000FF
4446,88,#00FFFF
4447,88,#FFFF00
4448,88,#AAAAAA
4449,88,#000000
4450,89,#FF00FF
4451,89,#AAAAAA
4452,89,#FF0000
4453,89,#FF0000
4454,89,#FFFF00
4455,89,#00FF00
4456,89,#000000
4457,89,#FF00FF
4458,89,#AAAAAA
4459,89,#AAAAAA
4460,89,#FF00FF
4461,89,#FF00FF
4462,89,#00FFFF
4463,89,#AAAAAA
4464,89,#FF00FF
4465,89,#FF00FF
4466,89,#AAAAAA
4467,89,#FF00FF
4468,89,#FF00FF
4469,89,#FFFF00
4470,89,#AAAAAA
4471,89,#FF00FF
4472,89,#FFFF00
4473,89,#FF00FF
4474,89,#FF00FF
4475,89,#0000FF
4476,89,#FF0000
4477,89,#FF00FF
4478,89,#FF0000
4479,89,#FF00FF
4480,89,#FF00FF
4481,89,#AAAAAA
4482,89,#00FFFF
4483,89,#FF00FF
4484,89,#0000FF
4485,89,#FF0000
4486,89,#FF0000
4487,89,#AAAAAA
4488,89,#FF00FF
4489,89,#FF00FF
4490,89,#00FFFF
4491,89,#FF0000
4492,89,#00FF00
4493,89,#FF0000
4494,89,#FF0000
4495,89,#00FFFF
4496,89,#00FF00
4497,89,#0000FF
4498,89,#FFFF00
4499,89,#FFFF00
4500,90,#FF0000
4501,90,#FFFF00
4502,90,#FF0000
4503,90,#FF00FF
4504,90,#00FFFF
4505,90,#FFFF00
4506,90,#0000FF
4507,90,#AAAAAA
4508,90,#FFFF00
4509,90,#FF0000
4510,90,#FFFF00
4511,90,#FF00FF
4512,90,#FFFF00
4513,90,#FF00FF
4514,90,#FF00FF
4515,90,#0000FF
4516,90,#0000FF
4517,90,#FFFF00
4518,90,#FF00FF
4519,90,#AAAAAA
4520,90,#FF00FF
4521,90,#AAAAAA
4522,90,#AAAAAA
4523,90,#AAAAAA
4524,90,#FFFF00
4525,90,#FF00FF
4526,90,#FF00FF
4527,90,#00FFFF
4528,90,#FFFF00
4529,90,#00FFFF
4530,90,#AAAAAA
4531,90,#FF00FF
4532,90,#000000
4533,90,#FF0000
4534,90,#AAAAAA
4535,90,#00FFFF
4536,90,#FF00FF
4537,90,#0000FF
4538,90,#AAAAAA
4539,90,#AAAAAA
4540,90,#AAAAAA
4541,90,#FF00FF
4542,90,#FF00FF
4543,90,#00FFFF
4544,90,#0000FF
4545,90,#0000FF
4546,90,#000000
4547,90,#AAAAAA
4548,90,#FF00FF
4549,90,#FF00FF
4550,91,#FFFF00
4551,91,#0000FF
4552,91,#FF00FF
4553,91,#FF0000
4554,91,#FF0000
4555,91,#FFFF00
4556,91,#0000FF
4557,91,#FF00FF
4558,91,#FF0000
4559,91,#FF0000
4560,91,#FFFF00
4561,91,#FF00FF
4562,91,#FF0000
4563,91,#FF00FF
4564,91,#FFFF00
4565,91,#FF00FF
4566,91,#FF00FF
4567,91,#FFFF00
4568,91,#AAAAAA
4569,91,#AAAAAA
4570,91,#00FFFF
4571,91,#FF00FF
4572,91,#00FFFF
4573,91,#00FF00
4574,91,#FF00FF
4575,91,#FF0000
4576,91,#FF00FF
4577,91,#FF00FF
4578,91,#FF00FF
4579,91,#AAAAAA
4580,91,#FF00FF
4581,91,#0000FF
4582,91,#000000
4583,91,#FFFF00
4584,91,#FF00FF
4585,91,#FF00FF
4586,91,#FF00FF
4587,91,#FFFF00
4588,91,#000000
4589,91,#AAAAAA
4590,91,#00FF00
4591,91,#FFFF00
4592,91,#AAAAAA
4593,91,#AAAAAA
4594,91,#FF00FF
4595,91,#00FFFF
4596,91,#0000FF
4597,91,#AAAAAA
4598,91,#AAAAAA
4599,91,#FF0000
4600,92,#FF00FF
4601,92,#00FFFF
4602,92,#FF00FF
4603,92,#FF00FF
4604,92,#FF00FF
4605,92,#FF00FF
4606,92,#FF00FF
4607,92,#AAAAAA
4608,92,#FF00FF
4609,92,#000000
4610,92,#FFFF00
4611,92,#AAAAAA
4612,92,#AAAAAA
4613,92,#000000
4614,92,#0000FF
4615,92,#00FFFF
4616,92,#00FF00
4617,92,#AAAAAA
4618,92,#AAAAAA
4619,92,#0000FF
4620,92,#00FFFF
4621,92,#FF00FF
4622,92,#AAAAAA
4623,92,#AAAAAA
4624,92,#00FF00
4625,92,#FF00FF
4626,92,#FF0000
4627,92,#AAAAAA
4628,92,#FF00FF
4629,92,#AAAAAA
4630,92,#AAAAAA
4631,92,#FFFF00
4632,92,#00FFFF
4633,92,#FF0000
4634,92,#FF00FF
4635,92,#FFFF00
4636,92,#FF0000
4637,92,#FF0000
4638,92,#FFFF00
4639,92,#0000FF
4640,92,#0000FF
4641,92,#000000
4642,92,#FF00FF
4643,92,#000000
4644,92,#AAAAAA
4645,92,#00FF00
4646,92,#FF00FF
4647,92,#FF00FF
4648,92,#AAAAAA
4649,92,#FFFF00
4650,93,#FF00FF
4651,93,#00FFFF
4652,93,#000000
4653,93,#FF00FF
4654,93,#FF00FF
4655,93,#FF00FF
4656,93,#AAAAAA
4657,93,#AAAAAA
4658,93,#0000FF
4659,93,#FF00FF
4660,93,#AAAAAA
4661,93,#00FF00
4662,93,#AAAAAA
4663,93,#FF00FF
4664,93,#FF0000
4665,93,#FF00FF
4666,93,#AAAAAA
4667,93,#FF0000
4668,93,#FF0000
4669,93,#FF00FF
4670,93,#FF00FF
4671,93,#AAAAAA
4672,93,#AAAAAA
4673,93,#AAAAAA
4674,93,#AAAAAA
4675,93,#0000FF
4676,93,#FF00FF
4677,93,#FF0000
4678,93,#FFFF00
4679,93,#AAAAAA
4680,93,#00FF00
4681,93,#0000FF
4682,93,#00FF00
4683,93,#FF0000
4684,93,#00FF00
4685,93,#FFFF00
4686,93,#AAAAAA
4687,93,#FF00FF
4688,93,#0000FF
4689,93,#AAAAAA
4690,93,#0000FF
4691,93,#FFFF00
4692,93,#0000FF
4693,93,#00FF00
4694,93,#FF0000
4695,93,#FF00FF
4696,93,#00FF00
4697,93,#FFFF00
4698,93,#000000
4699,93,#FF0000
4700,94,#0000FF
4701,94,#00FF00
4702,94,#FF00FF
4703,94,#AAAAAA
4704,94,#AAAAAA
4705,94,#FF00FF
4706,94,#0000FF
4707,94,#000000
4708,94,#FF0000
4709,94,#FF00FF
4710,94,#000000
4711,94,#FFFF00
4712,94,#FF00FF
4713,94,#FFFF00
4714,94,#FF00FF
4715,94,#AAAAAA
4716,94,#000000
4717,94,#0000FF
4718,94,#FFFF00
4719,94,#FF0000
4720,94,#AAAAAA
4721,94,#FF0000
4722,94,#0000FF
4723,94,#AAAAAA
4724,94,#AAAAAA
4725,94,#AAAAAA
4726,94,#AAAAAA
4727,94,#FF00FF
4728,94,#FF00FF
4729,94,#00FFFF
4730,94,#0000FF
4731,94,#FF0000
4732,94,#00FFFF
4733,94,#AAAAAA
4734,94,#FFFF00
4735,94,#AAAAAA
4736,94,#0000FF
4737,94,#FF0000
4738,94,#AAAAAA
4739,94,#FF0000
4740,94,#FF0000
4741,94,#AAAAAA
4742,94,#0000FF
4743,94,#FF00FF
4744,94,#AAAAAA
4745,94,#FF0000
4746,94,#AAAAAA
4747,94,#FF0000
4748,94,#0000FF
4749,94,#FFFF00
4750,95,#0000FF
4751,95,#FFFF00
4752,95,#0000FF
4753,95,#FF0000
4754,95,#FFFF00
4755,95,#FFFF00
4756,95,#FF00FF
4757,95,#FF00FF
4758,95,#000000
4759,95,#FF00FF
4760,95,#FF00FF
4761,95,#FFFF00
4762,95,#00FFFF
4763,95,#0000FF
4764,95,#FF00FF
4765,95,#FF00FF
4766,95,#FF00FF
4767,95,#AAAAAA
4768,95,#FFFF00
4769,95,#FF00FF
4770,95,#FF00FF
4771,95,#AAAAAA
4772,95,#00FFFF
4773,95,#00FFFF
4774,95,#FFFF00
4775,95,#00FFFF
4776,95,#AAAAAA
4777,95,#AAAAAA
4778,95,#AAAAAA
4779,95,#FFFF00
4780,95,#FF0000
4781,95,#AAAAAA
4782,95,#00FFFF
4783,95,#AAAAAA
4784,95,#AAAAAA
4785,95,#FF0000
4786,95,#AAAAAA
4787,95,#FF00FF
4788,95,#AAAAAA
4789,95,#00FFFF
4790,95,#AAAAAA
4791,95,#AAAAAA
4792,95,#FFFF00
4793,95,#FF00FF
4794,95,#FFFF00
4795,95,#FF00FF
4796,95,#AAAAAA
4797,95,#FF00FF
4798,95,#FFFF00
4799,95,#AAAAAA
4800,96,#00FFFF
4801,96,#FF0000
4802,96,#00FFFF
4803,96,#AAAAAA
4804,96,#00FFFF
4805,96,#FF0000
4806,96,#FF00FF
4807,96,#AAAAAA
4808,96,#000000
4809,96,#0000FF
4810,96,#AAAAAA
4811,96,#FF0000
4812,96,#FF0000
4813,96,#00FF00
4814,96,#FF00FF
4815,96,#0000FF
4816,96,#0000FF
4817,96,#AAAAAA
4818,96,#FFFF00
4819,96,#AAAAAA
4820,96,#AAAAAA
4821,96,#00FFFF
4822,96,#FF00FF
4823,96,#0000FF
4824,96,#AAAAAA
4825,96,#AAAAAA
4826,96,#FF00FF
4827,96,#AAAAAA
4828,96,#00FFFF
4829,96,#AAAAAA
4830,96,#FF00FF
4831,96,#FF00FF
4832,96,#000000
4833,96,#AAAAAA
4834,96,#AAAAAA
4835,96,#FF0000
4836,96,#FFFF00
4837,96,#FF00FF
4838,96,#FF00FF
4839,96,#000000
4840,96,#FF00FF
4841,96,#000000
4842,96,#FFFF00
4843,96,#AAAAAA
4844,96,#AAAAAA
4845,96,#AAAAAA
4846,96,#00FF00
4847,96,#AAAAAA
4848,96,#AAAAAA
4849,96,#AAAAAA
4850,97,#FF00FF
4851,97,#FF00FF
4852,97,#AAAAAA
4853,97,#FF00FF
4854,97,#0000FF
4855,97,#000000
4856,97,#FF0000
4857,97,#FF00FF
4858,97,#FFFF00
4859,97,#0000FF
4860,97,#0000FF
4861,97,#FF00FF
